"Localidade";"Decretos";"Ementa";"Tipo";"Tipo_Documento"
"Brasil";"Resolução nº 351, de 19.3.2020 Publicada no DOU de 20.3.2020 - Edição extra G";"Dispõe sobre a autorização prévia para fins de exportação de cloroquina e hidroxicloroquina e de produtos sujeitos à vigilância sanitária destinados ao combate da Covid-19.";"Federal";"Resolução"
"Brasil";"Resolução nº 350, de 19.3.2020 Publicada no DOU de 20.3.2020";"Define os critérios e os procedimentos extraordinários e temporários para a fabricação e comercialização de preparações antissépticas ou sanitizantes oficinais sem prévia autorização da Anvisa e dá outras providências, em virtude da emergência de saúde pública internacional relacionada ao SARS-CoV-2.";"Federal";"Resolução"
"Brasil";"Resolução nº 349, de 19.3.2020 Publicada no DOU de 20.3.2020";"Define os critérios e os procedimentos extraordinários e temporários para tratamento de petições de regularização de equipamentos de proteção individual, de equipamentos médicos do tipo ventilador pulmonar e de outros dispositivos médicos identificados como estratégicos pela Anvisa, em virtude da emergência de saúde pública internacional decorrente do novo Coronavírus e dá outras providências.";"Federal";"Resolução"
"Brasil";"Deliberação nº 185, de 19.3.2020 Publicada no DOU de 20.03.2020";"Dispõe sobre a ampliação e a interrupção de prazos de processos e de procedimentos afetos aos órgãos e entidades do Sistema Nacional de Trânsito e às entidades públicas e privadas prestadoras de serviços relacionados ao trânsito.";"Federal";"Deliberação"
"Brasil";"Portaria nº 151-E, de 19.3.2020 Publicada no DOU de 20.03.2020";"Estabelece, em caráter excepcional, medidas administrativas para a mitigação dos impactos do COVID-19 no setor audiovisual e no que se refere às atribuições da Agência Nacional do Cinema - ANCINE, nos limites de sua competência.";"Federal";"Portaria"
"Brasil";"Portaria nº 151, de 19.3.2020 Publicada no DOU de 20.03.2020";"Dispõe sobre a criação do Cadastro Nacional de Profissionais Voluntários (CNPV) para o enfrentamento da crise provocada pela pandemia da COVID-19.";"Federal";"Portaria"
"Brasil";"Portaria nº 141, de 19.3.2020 Publicada no DOU de 20.03.2020";"Altera dispositivos da Portaria nº 75, de 20 maio de 2015, com a redação que lhe foi conferida pela Portaria nº 166, de 12 de junho de 2019, que aprova as normas gerais e critérios de aplicação dos recursos do Fundo Geral de Turismo - FUNGETUR em operações de financiamento.";"Federal";"Portaria"
"Brasil";"Portaria nº 133, de 19.3.2020 Publicada no DOU de 20.03.2020";"Estabelece orientações e diretrizes quanto às medidas de proteção para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (COVID-19), no âmbito Ministério do Meio Ambiente.";"Federal";"Portaria"
"Brasil";"Portaria nº 126, de 19.3.2020 Publicada no DOU de 19.03.2020 - Edição extra-E e republicada no DOU de Edição extra-D";"Dispõe sobre a restrição excepcional e temporária de entrada no País de estrangeiros provenientes dos países que relaciona, conforme recomendação da Agência Nacional de Vigilância Sanitária - Anvisa.";"Federal";"Portaria"
"Brasil";"Portaria nº 125, de 19.3.2020 Publicada no DOU de 19.03.2020 - Edição extra-B";"Dispõe sobre a restrição excepcional e temporária de entrada no País de estrangeiros oriundos dos países que relaciona, conforme recomendação da Agência Nacional de Vigilância Sanitária - Anvisa.";"Federal";"Portaria"
"Brasil";"Portaria nº 111, de 19.3.2020Publicado internamente pela ANTT em20.3.2020";"Instituição do Comitê de Enfrentamento de Crise para supervisão e monitoramento dos impactos do coronavírus (COVID-19) no âmbito da Agência Nacional de Transportes Terrestres - ANTT";"Federal";"Portaria"
"Brasil";"Portaria nº 95, de 19.3.2020 Publicada no DOU de 24.03.2020";"Dispõe sobre a suspensão das atividades no âmbito do CREMEPE, pelo período de 19.03.2020 a 24.04.2020, como forma de seguir as medidas de prevenção ao contagio pelo Novo Coronavirus - COVID-19, e dá outras providências.";"Federal";"Portaria"
"Brasil";"Portaria nº 94, de 19.3.2020 Publicada no DOU de 20.03.2020";"Medidas temporárias de prevenção ao contágio pelo Novo Coronavírus (COVID-19) definidas no âmbito do Ministério da Agricultura, Pecuária e Abastecimento - MAPA.";"Federal";"Portaria"
"Brasil";"Portaria nº 85, de 19.3.2020 Publicada no DOU de 24.03.2020";"Prorrogação da validade de Certificados de Aquaviários e não Aquaviários, Certificados Estatutários, de Vistorias e outros documentos.";"Federal";"Portaria"
"Brasil";"Portaria nº 80, de 19.3.2020 Publicada no DOU de 20.03.2020";"Dispõe sobre medidas temporárias de prevenção ao contágio pelo coronavírus (COVID-19) na Agência Nacional dos Transportes Aquaviários - Antaq.";"Federal";"Portaria"
"Brasil";"Portaria nº 61, de 19.3.2020Publicada no DOU de 23.03.2020";"Dispõe sobre a suspensão dos prazos processuais no âmbito do Tribunal de Contas da União.";"Federal";"Portaria"
"Brasil";"Portaria nº 48, de 19.3.2020Publicada no DOU de 25.03.2020";"Dispõe sobre medidas preventivas para a redução dos riscos de contaminação com o novo coronavírus (COVID-19), no âmbito do Conselho Regional de Contabilidade do Rio Grande do Sul - CRCRS.";"Federal";"Portaria"
"Brasil";"Portaria nº 9, de 19.3.2020Publicada no DOU de 23.03.2020";"Suspender excepcionalmente o atendimento ao contribuinte em decorrência do coronavírus (COVID-19).";"Federal";"Portaria"
"Brasil";"Resolução nº 5, de 19.3.2020 Publicada no DOU de 25.03.2020";"Recomenda medidas preventivas a serem adotadas na realização de consultas de nível ambulatorial para enfrentamento do COVID-19";"Federal";"Resolução"
"Brasil";"Portaria nº 3, de 19.3.2020Publicada no DOU de 24.03.2020";"Dispõe sobre medidas preventivas adotadas contra a propagação do coronavírus (COVID-19)";"Federal";"Portaria"
"Brasil";"Decreto nº 10.281, de 18.3.2020 Publicada no DOU de 19.3.2020";"Reabre, em favor do Ministério da Defesa, crédito extraordinário, no valor de R$ 10.601.952,00, aberto pela Medida Provisória nº 912, de 19 de dezembro de 2019.";"Federal";"Decreto"
"Brasil";"Medida Provisória nº 925, de 18.3.2020 Publicada no DOU de 19.3.2020";"Dispõe sobre medidas emergenciais para a aviação civil brasileira em razão da pandemia dacovid-19.";"Federal";"Medida"
"Brasil";"Portaria nº 7.821, de 18.3.2020 Publicada no DOU de 18.3.2020 - Edição extra C";"Estabelece medidas temporárias de prevenção ao contágio pelo Novo Coronavírus (COVID-19), considerando a classificação de pandemia pela Organização Mundial de Saúde (OMS), no âmbito da Procuradoria-Geral da Fazenda Nacional.";"Federal";"Portaria"
"Brasil";"Portaria nº 7.820, de 18.3.2020 Publicada no DOU de 18.3.2020 - Edição extra C";"Estabelece as condições para transação extraordinária na cobrança da dívida ativa da União, em função dos efeitos do coronavirus (COVID-19) na capacidade de geração de resultado dos devedores inscritos em DAU";"Federal";"Portaria"
"Brasil";"Portaria nº 7.806, de 18.3.2020 Publicada no DOU de 20.03.2020";"Estabelece medidas quanto ao funcionamento das unidades de atendimento da Secretaria de Trabalho, em caráter excepcional, em razão da pandemia de COVID-19. (Processo nº 19955.100318/2020-91).";"Federal";"Portaria"
"Brasil";"Portaria nº 1.232, de 18.3.2020 Publicada no DOU de 19.03.2020";"Aprovação da Diretriz Ministerial de Planejamento nº 6/GM/MD, de 18 de março de 2020, que regula o emprego das Forças Armadas em todo o território nacional.";"Federal";"Portaria"
"Brasil";"Resolução nº 851, de 18.3.2020 Publicada no DOU de 19.03.2020";"Dispõe sobre a Programação Anual da Aplicação dos Depósitos Especiais do FAT PDE, para o exercício de 2020.";"Federal";"Resolução"
"Brasil";"Resolução nº 777, de 18.3.2020 Publicada no DOU de 19.03.2020";"Deferir as petições relacionadas à Gerência-Geral de Tecnologia de Produtos para a Saúde";"Federal";"Resolução"
"Brasil";"Resolução nº 776, de 18.3.2020 Publicada no DOU de 19.03.2020";"Deferir as petições relacionadas à Gerência-Geral de Tecnologia de Produtos para a Saúde";"Federal";"Resolução"
"Brasil";"Portaria nº 414, de 18.3.2020 Publicada no DOU de 20.03.2020";"Autoriza a habilitação de leitos de Unidade de Terapia Intensiva Adulto e Pediátrico, para atendimento exclusivo dos pacientes COVID-19.";"Federal";"Portaria"
"Brasil";"Portaria nº 237, de 18.3.2020 Publicada no DOU de 20.03.2020";"Inclui leitos e procedimentos na Tabela de Procedimentos, Medicamentos, Órteses, Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde (SUS), para atendimento exclusivo dospacientes com COVID-19.";"Federal";"Portaria"
"Brasil";"Portaria nº 333, de 18.3.2020 Publicada no DOU de 20.03.2020";"Disciplina o atendimento ao contribuinte no âmbito das unidades da Secretaria Especial da Receita Federal do Brasil na 8ª Região Fiscal para o enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (COVID-19).";"Federal";"Portaria"
"Brasil";"Portaria nº 330, de 18.3.2020 Publicada no DOU de 19.03.2020";"Estabelece o adiamento dos procedimentos em razão do não cumprimento do cronograma de inscrição no Cadastro Único para Programas Sociais do Governo Federal para fortalecer o enfrentamento da Emergência de Saúde Pública de Importância Internacional decorrente do Coronavírus (COVID-19).";"Federal";"Portaria"
"Brasil";"Portaria nº 208, de 18.3.2020 Publicada no DOU de 20.03.2020";"Trata da suspensão do atendimento presencial nas instalações da ANM em todo o território nacional enquanto perdurar o estado de emergência de saúde pública de importância internacional decorrente do coronavírus (COVID-19).";"Federal";"Portaria"
"Brasil";"Resolução nº 152, de 18.3.2020 Publicada no DOU de 18.03.2020 - Edição extra D";"Prorroga o prazo para pagamento dos tributos federais no âmbito do Simples Nacional.";"Federal";"Resolução"
"Brasil";"Portaria nº 145, de 18.3.2020 Publicada no DOU de 19.03.2020";"Disciplina excepcionalmente o atendimento ao contribuinte e o agendamento de senhas no âmbito das unidades jurisdicionadas da 1ª Região Fiscal, para o enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (COVID-19).";"Federal";"Portaria"
"Brasil";"Portaria nº 117, de 18.3.2020 Publicada no DOU de 19.03.2020";"Instituição do Comitê Setorial de Crise, no âmbito do Ministério de Minas e Energia.";"Federal";"Portaria"
"Brasil";"Portaria nº 97, de 18.3.2020 Publicada no DOU de 23.03.2020";"Regulamenta as rotinas de trabalho e os procedimentos administrativos no âmbito da Universidade Federal da Integração Latino-Americana - UNILA.";"Federal";"Portaria"
"Brasil";"Portaria nº 32, de 18.3.2020 Publicada no DOU de 20.03.2020 - Edição extra A";"Altera a Portaria Normativa nº 30/GM-MD, de 17 de março de 2020, que estabelece medidas de proteção no âmbito do Ministério da Defesa e dos Comandos das Forças Singulares para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (COVID-19).";"Federal";"Portaria"
"Brasil";"Portaria nº 18, de 18.3.2020 Publicada no DOU de 19.03.2020";"Delega competência ao Secretário-Executivo da Secretaria de Governo da Presidência da Repúblicapara adoção de prevenção, cautela e redução da transmissibilidade, tratadas no art. 6º-A da Instrução Normativa SEGES/ME nº 19, de 12 de março de 2020";"Federal";"Portaria"
"Brasil";"Portaria nº 16, de 18.3.2020 Publicada no DOU de 19.03.2020";"Altera a Portaria nº 19, de 2 julho de 2019, que dispõe sobre a emissão de licenças, autorizações, certificados e outros documentos públicos de exportação por meio do Portal Único de Comércio Exterior do Sistema Integrado de Comércio Exterior - SISCOMEX, para estabelecer a Licença Especial de Exportação de Produtos para o Combate do Covid-19.";"Federal";"Portaria"
"Brasil";"Portaria nº 7, de 18.3.2020 Publicada no DOU de 18.03.2020 - Edição extra B";"Dispõe sobre as medidas de enfrentamento da emergência de saúde pública previstas na Lei nº 13.979, de 6 de fevereiro de 2020, no âmbito do Sistema Prisional.";"Federal";"Portaria"
"Brasil";"Resolução nº 5.875, de 17.3.2020 Publicada no DOU de 18.03.2020";"Dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019/2020, no âmbito do serviço de transporte rodoviário interestadual e internacional de passageiros.";"Federal";"Resolução"
"Brasil";"Instrução Normativa nº 1.927, de 17.3.2020 Publicada no DOU de 18.03.2020";"Altera a Instrução Normativa SRF nº 680, de 2 de outubro de 2006, que disciplina o despacho aduaneiro de importação.";"Federal";"Instrução"
"Brasil";"Resolução nº 1.338, de 17.3.2020 Publicada no DOU de 18.03.2020";"Fixação de teto máximo de juros ao mês, para as operações de empréstimo consignado em benefício previdenciário, e dá outras providências.";"Federal";"Resolução"
"Brasil";"Portaria nº 419, de 17.3.2020 Publicada no DOU de 19.03.2020";"Estabelece medidas temporárias de prevenção à infecção e propagação do novo Coronavírus (COVID-19) no âmbito da Fundação Nacional do Índio - FUNAI.";"Federal";"Portaria"
"Brasil";"Portaria nº 375, de 17.3.2020 Publicada no DOU de 18.03.2020";"Estabelece medidas para as unidades descentralizadas do Instituto Nacional do Seguro Social quanto às medidas de proteção que devem ser adotadas no atendimento ao público para prevenção ao contágio pelo Novo Coronavírus (COVID-19).";"Federal";"Portaria"
"Brasil";"Resolução nº 348, de 17.3.2020 Publicada no DOU de 18.03.2020";"Define os critérios e os procedimentos extraordinários e temporários para tratamento de petições de registro de medicamentos, produtos biológicos e produtos para diagnóstico in vitro e mudança pós-registro de medicamentos e produtos biológicos em virtude da emergência de saúde pública internacional decorrente do novo Coronavírus.";"Federal";"Resolução"
"Brasil";"Resolução nº 347, de 17.3.2020 Publicada no DOU de 18.03.2020";"Define os critérios e os procedimentos extraordinários e temporários para a exposição à venda de preparações antissépticas ou sanitizantes oficinais, em virtude da emergência de saúde pública internacional relacionada ao SARS-CoV-2.";"Federal";"Resolução"
"Brasil";"Portaria nº 343, de 17.3.2020 Publicada no DOU de 18.03.2020";"Dispõe sobre a substituição das aulas presenciais por aulas em meios digitais enquanto durar a situação de pandemia do Novo Coronavírus - COVID-19.";"Federal";"Portaria"
"Brasil";"Portaria nº 342, de 17.3.2020 Publicada no DOU de 18.03.2020";"Delega competência ao Secretário-Executivo para adoção de medidas previstas na Instrução Normativa nº 19, de 12 de março de 2020, alterada pela Instrução Normativa nº 21, de 16 de março de 2020.";"Federal";"Portaria"
"Brasil";"Portaria nº 210, de 17.3.2020 Publicada no DOU de 18.03.2020";"Dispõe sobre medidas complementares à Instrução Normativa nº 19, de 12 de março de 2020 para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (COVID-19)";"Federal";"Portaria"
"Brasil";"Portaria nº 175, de 18.3.2020 Publicada no DOU de 19.03.2020";"Estabelece medidas de caráter temporário para a mitigação dos riscos decorrentes da doença causada pelo Novo Coronavírus (COVID-19), no âmbito do Instituto do Patrimônio Histórico e Artístico Nacional.";"Federal";"Portaria"
"Brasil";"Portaria nº 174, de 17.3.2020 Publicada no DOU de 19.03.2020";"Estabelece medidas quanto ao exercício de atividades de servidores, empregados públicos, estagiários, colaboradores e prestadores de serviços do Instituto do Patrimônio Histórico e Artístico Nacional, em caráter excepcional, em razão da pandemia de COVID-19.";"Federal";"Portaria"
"Brasil";"Portaria nº 120, de 17.3.2020 Publicada no DOU de 18.03.2020";"Dispõe sobre a restrição excepcional e temporária de entrada no País de estrangeiros oriundos da República Bolivariana da Venezuela, conforme recomendação da Agência Nacional de Vigilância Sanitária - Anvisa.";"Federal";"Portaria"
"Brasil";"Portaria nº 103, de 17.3.2020 Publicada no DOU de 18.03.2020";"Dispõe sobre medidas relacionadas aos atos de cobrança da dívida ativa da União, incluindo suspensão, prorrogação e diferimento, em decorrência da pandemia declarada pela Organização Mundial da Saúde relacionada ao coronavírus (COVID-19), e dá outras providências.";"Federal";"Portaria"
"Brasil";"Portaria nº 96, de 17.3.2020 Publicada no DOU de 18.03.2020";"Delega competências ao Secretário-Executivo do Ministério da Economia, enquanto perdurar o estado de emergência de saúde pública de importância internacional decorrente do coronavírus (COVID-19), e autoriza a adoção de atos de gestão de que trata a Instrução Normativa nº 19, de 12 de março de 2020, da Secretaria de Gestão e Desempenho de Pessoal.";"Federal";"Portaria"
"Brasil";"Decisão nº 43, de 17.3.2020 Publicada no DOU de 18.03.2020";"Prorroga a validade de certificações de profissionais previstas no RBAC nº 110, RBAC nº 153 e na Resolução ANAC nº 279 e isenta a realização de reuniões ordinárias de Comissão de Segurança Aeroportuária (CSA), bem como estende o prazo para realização das atividades de controle de qualidade AVSEC por parte dos operadores previstas nos RBAC nº 107 e RBAC nº 108.";"Federal";"Decisão"
"Brasil";"Decisão nº 42, de 17.3.2020 Publicada no DOU de 18.03.2020";"Prorroga a validade de habilitações, certificados, autorizações, averbações, credenciamentos, treinamentos e exames.";"Federal";"Decisão"
"Brasil";"Portaria nº 30, de 17.3.2020 Publicada no DOU de 17.03.2020 - Edição extra C";"Estabelece medidas de proteção no âmbito do Ministério da Defesa e dos Comandos das Forças Singulares para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (COVID-19)";"Federal";"Portaria"
"Brasil";"Resolução nº 17, de 17.3.2020 Publicada no DOU de 18.03.2020";"Concede redução temporária da alíquota do Imposto de Importação ao amparo do artigo 50, alínea d, do Tratado de Montevidéu de 1980, internalizado pelo Decreto Legislativo nº 66, de 16 de novembro de 1981, tendo por objetivo facilitar o combate à pandemia do Corona Vírus / Covid-19.";"Federal";"Resolução"
"Brasil";"Portaria nº 11, de 17.03.2020Publicada no DOU de 23.3.2020";"Estabelece medidas adicionais ao disposto na Resolução Cremers n.º 04/2020, que dispõe acerca das medidas administrativas preventivas do CREMERS para enfrentamento do COVID-19, no âmbito do Conselho Regional de Medicina do Estado do Rio Grande do Sul.";"Federal";"Portaria"
"Brasil";"Portaria nº 10, de 17.3.2020 Publicada no DOU de 18.03.2020";"Estabelece orientações e diretrizes quanto às medidas de proteção para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (COVID-19), no âmbito do Instituto Nacional de Tecnologia da Informação.";"Federal";"Portaria"
"Brasil";"Portaria nº 8, de 17.3.2020 Publicada no DOU de 18.03.2020";"Estabelece o regime de trabalho remoto, em caráter temporário e excepcional, quanto ao exercício de atividades por servidores e empregados públicos dos órgãos da Presidência da República em razão do estado de emergência de saúde pública de importância internacional decorrente do coronavírus (COVID-19).";"Federal";"Portaria"
"Brasil";"Portaria nº 5, de 17.3.2020 Publicada no DOU de 17.03.2020 - Edição extra C";"Dispõe sobre a compulsoriedade das medidas de enfrentamento da emergência de saúde pública previstas na Lei nº 13.979, de 06 de fevereiro de 2020.";"Federal";"Portaria"
"Brasil";"Resolução nº 5.862, de 17.3.2020 Publicada no DOU de 17.03.2020 - Edição extra C";"Regulamenta o cadastro da Operação de Transporte necessário para a geração do Código Identificador da Operação de Transporte - CIOT e os meios de pagamentos do valor do frete referentes à prestação de serviços de transporte rodoviário remunerado de cargas.";"Federal";"Resolução"
"Brasil";"Portaria nº 3, de 17.03.2020Publicada no DOU de 23.3.2020";"Estabelece medidas temporárias de prevenção ao contágio de pessoas pelo Novo Coronavírus (COVID-19) em todas as dependências do Conselho Regional de Psicologia - 8ª Região e dá outras providências.";"Federal";"Portaria"
"Brasil";"Recomendação nº 1, de 17.3.2020Publicada no DOU de 25.3.2020";"Recomenda procedimentos a serem observados pelas autoridades sanitárias do estado de Pernambuco no atendimento médico prestado aos casos do COVID-19 e outras providências.";"Federal";"Recomendação"
"Brasil";"Decreto nº 10.277, de 16.3.2020 Publicado no DOU de 16.3.2020 - Edição extra - C";"Institui o Comitê de Crise para Supervisão e Monitoramento dos Impactos daCovid-19.";"Federal";"Decreto"
"Brasil";"Resolução nº 4.783, de 16.3.2020 Publicada no DOU de 17.3.2020";"Estabelece, por prazos determinados, percentuais a serem aplicados ao montante RWA, para fins de apuração da parcela ACPConservação de que trata a Resolução nº 4.193, de 1º de março de 2013.";"Federal";"Resolução"
"Brasil";"Resolução nº 4.782, de 16.3.2020 Publicada no DOU de 17.3.2020";"Estabelece, por tempo determinado, em função de eventuais impactos da Covid-19 na economia, critérios temporários para a caracterização das reestruturações de operações de crédito, para fins de gerenciamento de risco de crédito.";"Federal";"Resolução"
"Brasil";"Portaria nº 1.076, de 16.3.2020 Publicada no DOU de 19.3.2020";"Estabelece medidas temporárias de prevenção à infecção e propagação do Coronavírus (COVID-19) no âmbito do Ministério da Ciência, Tecnologia, Inovações e Comunicações - MCTIC e de suas Entidades Vinculadas.";"Federal";"Portaria"
"Brasil";"Portaria nº 395, de 16.3.2020 Publicada no DOU de 16.3.2020- Edição extra - A";"Estabelece recurso do Bloco de Custeio das Ações e Serviços Públicos de Saúde - Grupo de Atenção de Média e Alta Complexidade-MAC, a ser disponibilizado aos Estados e Distrito Federal, destinados às ações de saúde para o enfrentamento do Coronavírus - COVID 19.";"Federal";"Portaria"
"Brasil";"Portaria nº 373, de 16.3.2020 Publicada no DOU de 17.03.2020";"Estabelece orientações quanto às medidas protetivas, no âmbito do INSS, para enfrentamento da emergência de saúde pública decorrente da pandemia do coronavírus (COVID 19).";"Federal";"Portaria"
"Brasil";"Portaria nº 125, de 16.3.2020 Publicada no DOU de 17.03.2020";"Estabelece medidas quanto ao exercício de atividades por servidores do Ministério da Justiça e Segurança Pública, em caráter excepcional, em razão da pandemia de COVID-19.";"Federal";"Portaria"
"Brasil";"Portaria nº 65, de 16.3.2020 Publicada no DOU de 17.03.2020";"Estabelecimento de orientações, no âmbito da FUNDACENTRO, quanto às medidas de proteção para enfrentamento da emergência de saúde pública de importância internacional decorrente do Coronavírus (COVID-19).";"Federal";"Portaria"
"Brasil";"Portaria nº 59, de 16.3.2020 Publicada no DOU de 17.03.2020";"Instituição do o Gabinete Integrado de Acompanhamento à Epidemia do Coronavírus-19 (GIAC-COVID19).";"Federal";"Portaria"
"Brasil";"Instrução Normativa nº 21, de 16.3.2020 Publicada no DOU de 17.3.2020";"Altera a Instrução Normativa nº 19, de 12 de março de 2020, que estabelece orientações aos órgãos e entidades do Sistema de Pessoal Civil da Administração Pública Federal - SIPEC, quanto às medidas de proteção para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (COVID-19)";"Federal";"Instrução"
"Brasil";"Portaria nº 29, de 15.3.2020 Publicada no DOU de 17.3.2020";"Adoção de medidas pelo Instituto de Pesquisas Jardim Botânico do Rio de Janeiro.";"Federal";"Portaria"
"Brasil";"Portaria nº 4, de 15.3.2020 Publicada no DOU de 17.3.2020";"Suspende as visitas sociais, atendimentos de advogados e as escoltas dos presos custodiados nas Penitenciárias Federais do Sistema Penitenciário Federal do Departamento Penitenciário Nacional como forma de prevenção, controle e contenção de riscos do Novo Coronavírus.";"Federal";"Portaria"
"Brasil";"Medida Provisória nº 924, de 13.3.2020 Publicada no DOU de 13.3.2020 - Edição extra B";"Abre crédito extraordinário, em favor dos Ministérios da Educação e da Saúde, no valor de R$ 5.099.795.979,00, para os fins que especifica.";"Federal";"Medida"
"Brasil";"Portaria nº 413, de 13.3.2020 Publicada no DOU de 19.3.2020";"Estabelece medidas temporárias de prevenção à infecção e propagação do novo Coronavírus (COVID-19) no âmbito da Fundação Nacional do Índio - FUNAI.";"Federal";"Portaria"
"Brasil";"Instrução Normativa nº 20, de 13.3.2020 Publicada no DOU de 13.3.2020 - Edição extra";"Altera a Instrução Normativa nº 19, de 12 de março de 2020, que estabelece orientações aos órgãos e entidades do Sistema de Pessoal Civil da Administração Pública Federal - SIPEC, quanto às medidas de proteção para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (COVID-19)";"Federal";"Instrução"
"Brasil";"Resolução nº 453, de 12.3.2020 Publicada no DOU de 13.3.2020";"Altera a Resolução Normativa - RN nº 428, de 07 de novembro de 2020, que dispõe sobre o Rol de Procedimentos e Eventos em Saúde no âmbito da Saúde Suplementar, para regulamentar a cobertura obrigatória e a utilização de testes diagnósticos para infecção pelo Coronavírus.";"Federal";"Resolução"
"Brasil";"Resolução nº 346, de 12.3.2020 Publicada no DOU de 13.3.2020";"Define os critérios e os procedimentos extraordinários e temporários para a certificação de boas práticas de fabricação para fins de registro e alterações pós-registro de insumo farmacêutico ativo, medicamento e produtos para saúde em virtude da emergência de saúde pública internacional do novo Coronavírus.";"Federal";"Resolução"
"Brasil";"Instrução Normativa nº 19, de 12.3.2020 Publicada no DOU de 13.3.2020";"Estabelece orientações aos órgãos e entidades do Sistema de Pessoal Civil da Administração Pública Federal - SIPEC, quanto às medidas de proteção para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (COVID-19).";"Federal";"Instrução"
"Brasil";"Portaria nº 356, de 11.3.2020 Publicada no DOU de 12.3.2020";"Dispõe sobre a regulamentação e operacionalização do disposto na Lei nº 13.979, de 6 de fevereiro de 2020, que estabelece as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (COVID-19).";"Federal";"Portaria"
"Brasil";"Medida Provisória nº 921, de 7.2.2020 Publicada no DOU de 10.2.2020";"Abre crédito extraordinário, em favor do Ministério da Defesa, no valor de R$ 11.287.803,00, para os fins que especifica.";"Federal";"Medida"
"Brasil";"Portaria nº 79, de 4.3.2020 Publicada no DOU de 5.3.2020";"Aprova condições extraordinárias para realização das atividades de avaliação da conformidade em países afetados pela epidemia do coronavírus (COVID-19).";"Federal";"Portaria"
"Brasil";"Lei nº 13.979, de 6.2.2020 Publicada no DOU de 7.2.2020";"Dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019.";"Federal";"Lei"
"Brasil";"Portaria nº 208, de 6.2.2020 Publicada no DOU de 7.2.2020";"Estabelece o Calendário Anual de abertura do protocolo de ingresso de processos regulatórios no Sistema e-MEC em 2020.";"Federal";"Portaria"
"Brasil";"Portaria nº 188, de 3.2.2020 Publicada no DOU de 4.2.2020";"Declara Emergência em Saúde Pública de importância Nacional (ESPIN) em decorrência da Infecção Humana pelo novo Coronavírus (2019-nCoV).";"Federal";"Portaria"
"Brasil";"Portaria nº 42, de 6.9.2019 Publicada no DOU de 9.9.2019";"Aprova o quantitativo de pessoal próprio do Grupo Hospitalar Conceição - GHC.";"Federal";"Portaria"
"Brasil";"Portaria nº 424, de 30.12.2016 Publicada no DOU de 2.1.2017";"Estabelece normas para execução do estabelecidono Decreto nº 6.170, de 25 dejulho de 2007, que dispõe sobre as normasrelativas às transferências de recursos daUnião mediante convênios e contratos derepasse, revoga a Portaria Interministerialnº 507/MP/MF/CGU, de 24 de novembrode 2011 e dá outras providências.";"Federal";"Portaria"
